#NOTES: 
#All Castle doors and gates are found in the castledoor.sql
#All thrones and signs are found in the staticobjects.csv
#To make a door unlockable through the unlock skill, add true to the end of the string
#Doors sorted by map regions
#Table Description:
#name;static_object_id;posx;posy;posz;pos_minx;pos_miny;pos_minz;pos_maxx;pos_maxy;pos_maxz;hp;physical_defence;magic_defence;unlockable;start_opened
##############################################################################

# Doors on region 16_20:

#Normil's Garden
Automatic_Door;17150090;-82498;-77808;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150091;-81310;-77808;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150092;-80498;-77808;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150093;-79310;-77808;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150094;-78498;-77808;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150095;-77310;-77808;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150096;-85904;-77214;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150097;-83904;-77214;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150098;-81904;-77214;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150099;-79904;-77214;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150100;-77904;-77214;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150101;-87036;-82398;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150102;-86545;-81808;-8384;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17150103;-87036;-81218;-8384;0;0;0;0;0;0;158250;644;518;False
############################################################################

# Doors on region 17_16:

#Underground Coliseum
Gate_1;17160001;-81006;-51669;-11439;0;0;0;0;0;0;158250;644;518;False
Gate_2;17160002;-80600;-51790;-11453;0;0;0;0;0;0;158250;644;518;False
Gate_3;17160003;-80267;-50993;-11441;0;0;0;0;0;0;158250;644;518;False
Gate_4;17160004;-80094;-51342;-11435;0;0;0;0;0;0;158250;644;518;False
Gate_5;17160005;-78548;-52279;-11460;0;0;0;0;0;0;158250;644;518;False
Gate_6;17160006;-78961;-52313;-11433;0;0;0;0;0;0;158250;644;518;False
Gate_7;17160007;-79898;-53425;-11453;0;0;0;0;0;0;158250;644;518;False
Gate_8;17160008;-80026;-52991;-11453;0;0;0;0;0;0;158250;644;518;False
Gate_9;17160009;-79232;-49127;-11442;0;0;0;0;0;0;158250;644;518;False
Gate_10;17160010;-79026;-48794;-11436;0;0;0;0;0;0;158250;644;518;False
Gate_11;17160011;-79643;-48216;-11437;0;0;0;0;0;0;158250;644;518;False
Gate_12;17160012;-79292;-48148;-11434;0;0;0;0;0;0;158250;644;518;False
Gate_13;17160013;-77927;-47015;-11434;0;0;0;0;0;0;158250;644;518;False
Gate_14;17160014;-77988;-47382;-11432;0;0;0;0;0;0;158250;644;518;False
Gate_15;17160015;-77268;-48589;-11436;0;0;0;0;0;0;158250;644;518;False
Gate_16;17160016;-77662;-48607;-11441;0;0;0;0;0;0;158250;644;518;False
Gate_17;17160017;-81142;-46668;-11440;0;0;0;0;0;0;158250;644;518;False
Gate_18;17160018;-81385;-46367;-11434;0;0;0;0;0;0;158250;644;518;False
Gate_19;17160019;-81001;-44640;-11436;0;0;0;0;0;0;158250;644;518;False
Gate_20;17160020;-81111;-45014;-11439;0;0;0;0;0;0;158250;644;518;False
Gate_21;17160021;-82701;-44745;-11434;0;0;0;0;0;0;158250;644;518;False
Gate_22;17160022;-82376;-44916;-11433;0;0;0;0;0;0;158250;644;518;False
Gate_23;17160023;-82132;-46753;-11432;0;0;0;0;0;0;158250;644;518;False
Gate_24;17160024;-82077;-46391;-11435;0;0;0;0;0;0;158250;644;518;False
Gate_25;17160025;-84084;-47670;-11430;0;0;0;0;0;0;158250;644;518;False
Gate_26;17160026;-84442;-47823;-11434;0;0;0;0;0;0;158250;644;518;False
Gate_27;17160027;-84269;-48644;-11435;0;0;0;0;0;0;158250;644;518;False
Gate_28;17160028;-84625;-48465;-11454;0;0;0;0;0;0;158250;644;518;False
Gate_29;17160029;-86353;-48663;-11435;0;0;0;0;0;0;158250;644;518;False
Gate_30;17160030;-86093;-48395;-11435;0;0;0;0;0;0;158250;644;518;False
Gate_31;17160031;-86009;-47000;-11433;0;0;0;0;0;0;158250;644;518;False
Gate_32;17160032;-85679;-47206;-11435;0;0;0;0;0;0;158250;644;518;False
Gate_33;17160033;-83980;-50825;-11439;0;0;0;0;0;0;158250;644;518;False
Gate_34;17160034;-83968;-51208;-11436;0;0;0;0;0;0;158250;644;518;False
Gate_35;17160035;-83136;-51339;-11440;0;0;0;0;0;0;158250;644;518;False
Gate_36;17160036;-83381;-51591;-11434;0;0;0;0;0;0;158250;644;518;False
Gate_37;17160037;-83881;-53366;-11461;0;0;0;0;0;0;158250;644;518;False
Gate_38;17160038;-84029;-52965;-11433;0;0;0;0;0;0;158250;644;518;False
Gate_39;17160039;-85296;-52364;-11434;0;0;0;0;0;0;158250;644;518;False
Gate_40;17160040;-84991;-52127;-11443;0;0;0;0;0;0;158250;644;518;False
######################################################################

# Doors on region 17_17:

Automatic_Door;17170001;-85984;-20994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170002;-83984;-20994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170003;-81984;-20994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170004;-79984;-20994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170005;-77984;-20994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170006;-86578;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170007;-85390;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170008;-84578;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170009;-83390;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170010;-82578;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170011;-81390;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170012;-80578;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170013;-79390;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170014;-78578;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170015;-77390;-20400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170016;-85984;-19806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170017;-83984;-19806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170018;-81984;-19806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170019;-79984;-19806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170020;-77984;-19806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170021;-85984;-18994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170022;-83984;-18994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170023;-81984;-18994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170024;-79984;-18994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170025;-77984;-18994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170026;-86578;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170027;-85390;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170028;-84578;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170029;-83390;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170030;-82578;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170031;-81390;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170032;-80578;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170033;-79390;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170034;-78578;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170035;-77390;-18400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170036;-85984;-17806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170037;-83984;-17806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170038;-81984;-17806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170039;-79984;-17806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170040;-77984;-17806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170041;-85984;-16994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170042;-83984;-16994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170043;-81984;-16994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170044;-79984;-16994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170045;-77984;-16994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170046;-86578;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170047;-85390;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170048;-84578;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170049;-83390;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170050;-82578;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170051;-81390;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170052;-80578;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170053;-79390;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170054;-78578;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170055;-77390;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170056;-85984;-15806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170057;-83984;-15806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170058;-81984;-15806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170059;-79984;-15806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170060;-77984;-15806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170061;-85984;-14994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170062;-83984;-14994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170063;-81984;-14994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170064;-79984;-14994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170065;-77984;-14994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170066;-86578;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170067;-85390;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170068;-84578;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170069;-83390;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170070;-82578;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
